ID,Length,EffectiveLength,TPM,NumReads,Weight
"ENST00000389838","414","215.010","9.807763","68.522867","9982"
"ENST00000442312","9211","9011.991","0.715850","209.628256","9926"
"ENST00000511747","2351","2151.991","5.952137","416.217457","-68"
"ENST00000398125","4068","3868.991","23.454061","2948.646582","-178"
"ENST00000503455","3206","3006.991","22.523305","2200.752381","-152"
"ENST00000329687","2173","1973.991","12.843722","823.840199","9981"
"ENST00000508221","1639","1439.991","19.047392","891.255399","9986"
"ENST00000507555","1573","1373.991","18.997700","848.187363","9983"
"ENST00000416614","3538","3338.991","40.360148","4379.000000","9983"
"ENST00000355072","13464","13264.991","24.526932","10572.000000","9998"
"ENST00000338806","3010","2810.991","3.678518","336.000000","9976"
"ENST00000382774","2148","1948.991","0.000000","0.000000","-2"
"ENST00000340083","2562","2362.991","0.000298","0.022861","-5"
"ENST00000500728","7819","7604.991","7.571259","1871.000000","10000"
"ENST00000505286","1380","1180.991","12.260602","470.506094","9988"
"ENST00000531445","4557","4357.991","0.000000","0.000000","-2"
"ENST00000409021","2975","2775.991","0.738997","66.660377","-17"
"ENST00000226760","3640","3440.991","2.829158","316.335320","9995"
"ENST00000505907","7719","7519.991","5.320039","1299.987382","9995"
"ENST00000504248","2968","2768.991","0.712888","64.143070","9995"
"ENST00000320912","2049","1849.991","22.245625","1337.276228","9995"
"ENST00000507420","563","364.005","7.805877","92.328623","9995"
"ENST00000382581","1584","1384.991","71.024246","3196.395149","9993"
"ENST00000307533","2311","2111.991","4.371417","300.000000","9998"
"ENST00000320848","1593","1393.991","44.683137","2024.000000","10000"
"ENST00000320776","1546","1346.991","12.497287","547.000000","10000"
"ENST00000427736","541","342.005","3.396924","37.750754","9996"
"ENST00000451522","4149","3949.991","8.667209","1112.454622","9982"
"ENST00000310085","2150","1950.991","0.189286","12.000000","10000"
"ENST00000264954","2775","2575.991","26.820389","2245.000000","10000"
"ENST00000341937","2589","2389.991","0.000000","0.000000","-44"
"ENST00000509119","509","310.007","0.265451","2.674008","9997"
"ENST00000539824","4293","4093.991","5.760494","766.325992","9989"
"ENST00000512966","514","315.007","9.671823","99.000000","10000"
"ENST00000413009","2374","2174.991","4.339749","306.710727","9991"
"ENST00000389737","2799","2599.991","2.065936","174.540241","9993"
"ENST00000382452","3142","2942.991","118.400162","11322.652221","-19"
"ENST00000226951","5599","5399.991","7.963495","1397.345256","9993"
"ENST00000510712","496","297.007","0.000000","0.000000","-3"
"ENST00000507943","1128","928.991","9.985055","301.417743","9998"
"ENST00000040738","10565","10365.991","3.855242","1298.582257","9998"
"ENST00000505089","4672","4472.991","4.631534","673.177927","9991"
"ENST00000541112","6854","6654.991","2.836746","613.444037","-41"
"ENST00000510802","532","333.007","17.648086","190.966550","9903"
"ENST00000422728","2962","2762.991","1.332009","119.589631","9998"
"ENST00000265016","1480","1280.991","0.000000","0.000000","-5"
"ENST00000514445","1002","802.991","0.000000","0.000000","-5"
"ENST00000428702","1278","1078.991","24.702137","866.082359","9986"
"ENST00000606142","1876","1676.991","100.527388","5478.000000","-5"
"ENST00000237380","10868","10668.991","8.208798","2845.836030","9998"
"ENST00000536863","2589","2389.991","10.108029","785.000000","9998"
"ENST00000444671","1720","1520.991","4.056617","200.492205","-196"
"ENST00000336812","2994","2794.991","68.860557","6254.000000","10000"
"ENST00000302874","2785","2585.991","3.410567","286.589692","9998"
"ENST00000506197","935","735.998","23.164667","554.000000","9998"
"ENST00000505298","788","588.998","0.000000","0.000000","-2"
"ENST00000381967","3264","3064.991","7.917732","788.563950","9993"
"ENST00000402522","1567","1367.991","4.965694","220.734425","9997"
"ENST00000446803","1987","1787.991","24.020895","1395.601448","9965"
"ENST00000436901","1896","1696.991","1.269438","70.000000","10000"
"ENST00000308973","3958","3758.991","22.927246","2800.464780","9981"
"ENST00000507579","455","256.008","0.000000","0.000000","0"
"ENST00000509560","540","341.005","0.000000","0.000000","-8"
"ENST00000340169","1594","1394.991","4.365810","197.898794","9988"
"ENST00000510490","534","335.006","11.410087","124.207670","9981"
"ENST00000505729","612","413.003","58.717223","788.000000","9995"
"ENST00000529094","478","279.007","0.000000","0.000000","0"
"ENST00000526807","784","584.998","0.000000","0.000000","-2"
"ENST00000295963","1223","1023.991","46.733403","1555.000000","9970"
"ENST00000261435","9744","9544.991","1.405291","435.861853","9996"
"ENST00000508513","874","674.998","59.406617","1303.000000","9981"
"ENST00000295971","4056","3856.991","2.260445","283.301876","-113"
"ENST00000511902","657","458.001","4.671780","69.527321","9973"
"ENST00000381782","3698","3498.991","0.000000","0.000000","0"
"ENST00000510670","591","392.004","0.000000","0.000000","-11"
"ENST00000284440","1172","972.991","0.000000","0.000000","-4"
"ENST00000508768","827","627.998","0.000000","0.000000","-4"
"ENST00000504986","7482","7282.991","7.986290","1890.000000","9984"
"ENST00000264451","6218","6018.991","9.602071","1878.000000","10000"
"ENST00000264449","8209","8009.991","7.201102","1874.294940","9995"
"ENST00000281543","4449","4249.991","12.476429","1723.000000","10000"
"ENST00000507917","2074","1874.991","1.684704","102.643103","9986"
"ENST00000381571","1397","1197.991","17.853542","695.000000","10000"
"ENST00000273859","6655","6455.991","3.260515","684.000000","9998"
"ENST00000402813","2867","2667.991","0.150420","13.040553","-21"
"ENST00000295461","5298","5098.991","0.805762","133.505079","9998"
"ENST00000381501","3687","3487.991","11.231716","1273.000000","10000"
"ENST00000510595","550","351.005","0.000000","0.000000","-5"
"ENST00000264313","6299","6099.991","3.436128","681.091508","9995"
"ENST00000264319","11688","11488.991","9.679696","3613.687488","-63"
"ENST00000381473","1594","1394.991","98.456317","4462.948458","9585"
"ENST00000508632","1163","963.991","31.603189","989.944213","9995"
"ENST00000381431","4431","4231.991","2.636349","362.538828","9998"
"ENST00000419395","2816","2616.991","0.857023","72.878870","9998"
"ENST00000411630","878","678.998","41.008475","904.792982","9998"
"ENST00000388940","2221","2021.991","14.656834","963.000000","9995"
"ENST00000358575","2180","1980.991","52.327993","3368.398685","9959"
"ENST00000306888","3757","3557.991","2.608435","301.572565","9984"
"ENST00000381334","1928","1728.991","13.669620","767.990906","9992"
"ENST00000608091","1567","1367.991","7.299442","324.473890","9997"
"ENST00000257287","5562","5362.991","1.509182","263.000000","9998"
"ENST00000541073","4117","3917.991","0.000000","0.000000","0"
"ENST00000264220","3682","3482.991","10.947426","1239.000000","10000"
"ENST00000505164","1514","1314.991","258.311732","11037.578030","9988"
"ENST00000342756","3983","3783.991","12.978057","1595.756901","9986"
"ENST00000420433","1542","1342.991","0.000028","0.001204","-25"
"ENST00000554144","1672","1472.991","0.009310","0.445595","-17"
"ENST00000309042","7300","7100.991","2.951353","681.000000","10000"
"ENST00000264230","3415","3215.991","13.350181","1395.111523","9993"
"ENST00000381227","4108","3908.991","15.332098","1947.480881","9955"
"ENST00000273853","3885","3685.991","5.076243","608.000000","10000"
"ENST00000420827","1664","1464.991","7.478391","356.000000","9998"
"ENST00000251566","2965","2765.991","0.000000","0.000000","-2"
"ENST00000344526","3127","2927.991","0.000000","0.000000","-2"
"ENST00000254803","2072","1872.991","23.134497","1408.000000","10000"
"ENST00000417478","2143","1943.991","2.351132","148.517681","9980"
"ENST00000514161","1765","1565.991","80.362827","4089.322471","9985"
"ENST00000309395","6963","6763.991","1.435733","315.561334","9993"
"ENST00000286648","2716","2516.991","0.205013","16.767531","9993"
"ENST00000504952","2614","2414.991","8.923183","700.232469","9995"
"ENST00000295890","3128","2928.991","5.337584","508.006980","9998"
"ENST00000509867","8105","7905.991","12.891408","3311.796406","9982"
"ENST00000358602","10784","10584.991","2.033819","699.535425","9972"
"ENST00000561029","2717","2517.991","0.000000","0.000000","-14"
"ENST00000307439","5994","5794.991","0.000000","0.000000","-3"
"ENST00000307428","5011","4811.991","6.576699","1028.347034","9998"
"ENST00000561705","785","585.998","0.000000","0.000000","-4"
"ENST00000451788","4307","4107.991","2.665011","355.742297","9967"
"ENST00000511868","573","374.005","7.810413","94.920084","9908"
"ENST00000514213","2844","2644.991","45.970148","3951.000000","9991"
"ENST00000264883","2367","2167.991","19.617993","1382.034753","9981"
"ENST00000264896","4763","4563.991","4.558217","676.000000","9998"
"ENST00000237642","3420","3220.991","0.000000","0.000000","-4"
"ENST00000502584","2615","2415.991","43.729203","3433.000000","9942"
"ENST00000507788","595","396.004","80.743697","1039.000000","-5"
"ENST00000354403","1338","1138.991","15.701550","581.125162","9984"
"ENST00000504901","535","336.006","0.000184","0.002006","-5"
"ENST00000502871","3195","2995.991","1.523066","148.274405","9995"
"ENST00000502613","6902","6702.991","1.251438","272.574325","-10"
"ENST00000339711","4095","3895.991","0.000000","0.000000","-3"
"ENST00000456523","5234","5034.991","0.000000","0.000000","-2"
"ENST00000313899","3033","2833.991","68.492056","6307.330684","9845"
"ENST00000353341","1585","1385.991","15.022292","676.555592","9848"
"ENST00000515432","545","346.005","212.031623","2383.912596","9945"
"ENST00000502762","2096","1896.991","114.808925","7076.977722","9989"
"ENST00000509635","1874","1674.991","30.517592","1661.000000","9998"
"ENST00000432794","4278","4078.991","65.670945","8704.282230","-594"
"ENST00000509093","2273","2073.991","24.519939","1652.468435","9977"
"ENST00000411416","786","586.998","274.885651","5243.194937","9977"
"ENST00000311461","1464","1264.991","8.952689","368.000000","9997"
"ENST00000405413","4652","4452.991","0.000001","0.000132","-2"
"ENST00000427191","8487","8287.991","2.142494","577.000000","9967"
"ENST00000395146","9285","9085.991","9.378722","2769.000000","9948"
"ENST00000358290","1885","1685.991","2.823280","154.673564","9998"
"ENST00000512216","690","491.001","18.552508","296.000000","9993"
"ENST00000434434","950","750.998","0.000000","0.000000","-8"
"ENST00000315194","1092","892.991","3.166303","91.876913","9964"
"ENST00000264350","3513","3313.991","12.990084","1398.847024","9998"
"ENST00000273968","1361","1161.991","38.339272","1447.616383","9998"
"ENST00000503556","3386","3186.991","4.221717","437.196702","9961"
"ENST00000603357","686","487.001","4.423454","70.000000","10000"
"ENST00000359052","5017","4817.991","0.000000","0.000000","-11"
"ENST00000514743","3356","3136.991","1.304762","133.000000","9951"
"ENST00000509011","549","350.005","12.133819","138.000000","9957"
"ENST00000511644","686","487.001","71.407182","1130.000000","9988"
"ENST00000296411","2791","2591.991","1.237484","104.226953","9988"
"ENST00000296412","2612","2412.991","80.016930","6274.000000","9998"
"ENST00000305046","4072","3872.991","0.000483","0.060777","-2"
"ENST00000273962","3694","3494.991","4.834732","549.067076","9986"
"ENST00000512369","1440","1240.991","31.097254","1254.000000","9998"
"ENST00000499666","4226","4026.991","25.677437","3360.000000","9998"
"ENST00000442697","6075","5875.991","4.048475","773.000000","10000"
"ENST00000296417","979","779.998","454.006008","11507.000000","10000"
"ENST00000323055","4519","4319.991","0.000000","0.000000","-43"
"ENST00000508653","2115","1915.991","22.743792","1416.000000","-10"
"ENST00000424970","4032","3832.991","9.680440","1205.701637","9997"
"ENST00000512915","546","347.005","2.128473","24.000000","9997"
"ENST00000507079","965","765.998","20.676384","514.646759","9974"
"ENST00000505458","3707","3488.991","8.590942","973.974477","9963"
"ENST00000226578","2904","2704.991","5.990341","526.531430","9998"
"ENST00000343106","2389","2189.991","10.072298","716.766662","9775"
"ENST00000273986","2327","2127.991","5.973969","413.085249","9998"
"ENST00000339611","2237","2037.991","9.249268","612.514704","9963"
"ENST00000506386","541","342.005","0.000000","0.000000","-2"
"ENST00000545826","10075","9875.991","4.379805","1405.537379","9969"
"ENST00000502596","714","515.000","39.326472","658.111248","9948"
"ENST00000451321","1975","1775.991","27.732614","1600.436572","9961"
"ENST00000427316","2481","2281.991","2.673322","198.231259","-79"
"ENST00000442366","2519","2319.991","42.653317","3215.481611","-14"
"ENST00000265174","2731","2531.991","21.124220","1738.000000","10000"
"ENST00000332884","4944","4744.991","1.112941","171.598942","9998"
"ENST00000603302","2032","1832.991","33.166369","1975.446001","-14"
"ENST00000394667","441","242.009","1084.916409","8531.698266","9986"
"ENST00000394665","529","330.007","257.108702","2757.060675","9981"
"ENST00000394668","853","653.998","2379.426995","50565.687845","9983"
"ENST00000361564","1077","877.991","42.949929","1225.347688","9998"
"ENST00000512478","663","464.001","31.282132","471.652312","9998"
"ENST00000399100","3780","3580.991","9.169681","1067.000000","9995"
"ENST00000243501","5226","5026.991","2.441859","398.873958","9998"
"ENST00000226796","1224","1024.991","23.298868","776.000000","9998"
"ENST00000309733","8901","8701.991","6.507171","1840.000000","10000"
"ENST00000274000","2902","2702.991","3.694409","324.486375","9995"
"ENST00000361717","4157","3957.991","56.879617","7315.405671","9998"
"ENST00000458497","5410","5210.991","10.234610","1733.000000","9995"
"ENST00000313341","2287","2087.991","2.328743","158.000000","10000"
"ENST00000513553","528","329.007","0.000000","0.000000","-5"
"ENST00000324052","2157","1957.991","41.874184","2664.182447","-34"
"ENST00000503423","5029","4829.991","2.937457","461.025349","9889"
"ENST00000296402","5820","5620.991","0.715176","130.626988","-187"
"ENST00000296499","5961","5761.991","0.000000","0.000000","-2"
"ENST00000602414","672","473.001","31.098366","477.976263","9975"
"ENST00000567913","4395","4195.991","3.451833","470.642663","9990"
"ENST00000280551","4030","3830.991","1.552820","193.303315","-33"
"ENST00000504110","667","468.001","85.353475","1298.000000","9998"
"ENST00000296509","5468","5268.991","12.919649","2212.000000","10000"
"ENST00000507879","1778","1578.991","0.000000","0.000000","-7"
"ENST00000296511","1762","1562.991","13.899988","705.956242","9993"
"ENST00000501272","1363","1163.991","44.315591","1676.150583","9995"
"ENST00000515017","1190","990.991","103.625289","3336.893175","9995"
